Query_ID,Document_ID
175,en.3.390.323.2007.9.6
175,en.15.254.485.2008.3.29
175,en.3.410.235.2007.12.8
175,en.15.255.320.2008.4.5
175,en.15.119.56.2009.4.10
175,en.15.75.183.2008.7.14
175,en.2.296.454.2010.1.20
175,en.15.254.493.2008.3.30
175,en.2.296.349.2010.1.18
175,en.3.397.461.2007.10.10
175,en.15.88.248.2008.10.7
175,en.13.27.491.2009.11.20
175,en.15.87.278.2008.9.29
175,en.13.26.290.2009.11.12
175,en.15.94.85.2008.11.5
175,en.2.289.190.2009.11.16
175,en.15.88.98.2008.10.4
175,en.15.85.4.2008.9.20
175,en.15.90.223.2008.10.17
175,en.15.255.477.2008.3.31
175,en.15.115.219.2009.2.28
175,en.3.380.151.2007.7.18
175,en.2.289.491.2009.11.14
175,en.15.250.259.2008.3.15
175,en.15.79.442.2008.8.11
175,en.15.89.454.2008.10.15
175,en.2.296.347.2010.1.18
175,en.3.320.254.2009.7.31
175,en.2.289.107.2009.11.13
175,en.2.279.121.2009.8.31
175,en.3.338.488.2009.12.6
175,en.15.97.32.2008.11.23
175,en.15.112.419.2009.3.17
175,en.2.291.89.2009.12.4
